20.7484976617 	 20.1223684054 	 19.6396753869 	 19.4640594311 	 19.3213970059 	 19.4248223747
21.6346674479 	 20.9742935119 	 20.3701679434 	 20.1627239779 	 19.9725747098 	 20.1207271207
21.6012839347 	 20.8254635656 	 20.2375790498 	 19.9644002248 	 19.7873411436 	 19.9162404285
22.1921477386 	 21.3282594205 	 20.6826167197 	 20.3631099943 	 20.1539093807 	 20.2967707978
22.4501898051 	 21.766551696 	 21.1752703978 	 20.9581641147 	 20.7773698349 	 20.9200026785
23.7334000226 	 22.5518496312 	 21.718998573 	 21.3290186798 	 21.0985300804 	 21.2966323751
21.5529344968 	 20.970661304 	 20.4152014778 	 20.251771081 	 20.0858347497 	 20.2175590922
21.2715428225 	 20.5855939352 	 20.1042646898 	 19.8513455511 	 19.7690026338 	 19.8364472892
21.6267616649 	 21.0972649424 	 20.7203707768 	 20.5276459397 	 20.5247071882 	 20.5425240353
21.8458731781 	 21.090844589 	 20.5622299744 	 20.2843042869 	 20.1693519008 	 20.2639529585
21.4067607448 	 20.8308137288 	 20.4054739461 	 20.2438614226 	 20.1645789644 	 20.2336698675
20.6208027779 	 20.0301867167 	 19.6179221068 	 19.4232226874 	 19.3821492308 	 19.4194606884
21.7632649133 	 21.0273885364 	 20.4969294206 	 20.2234710967 	 20.1157686322 	 20.1985287537
22.2799956658 	 21.5049621195 	 20.8431644432 	 20.5735351437 	 20.3544196723 	 20.5248641
23.4185131052 	 22.245610795 	 21.3582233566 	 20.9765367303 	 20.7361598143 	 20.9709128817
22.4470168207 	 21.597624927 	 20.8749904122 	 20.5089945166 	 20.2457624952 	 20.4963747216
21.3462792802 	 20.8968811098 	 20.4615206351 	 20.396469544 	 20.2855154795 	 20.3701358885
21.7076818482 	 20.9487295146 	 20.4090402054 	 20.1153350961 	 20.0002251117 	 20.0893401163
21.4417487567 	 20.8592592781 	 20.4218641238 	 20.2541933942 	 20.1607300959 	 20.2386892206
21.7751921013 	 21.2573897479 	 20.9027744899 	 20.7540939608 	 20.7441318772 	 20.7527279287
22.1688062708 	 21.4458327957 	 20.9288474275 	 20.6383860418 	 20.5379073458 	 20.6127207912
22.1965949894 	 21.3894607422 	 20.8257293002 	 20.5058689356 	 20.3752872414 	 20.4734485435
21.6703666475 	 20.963579896 	 20.4085534957 	 20.2048479444 	 19.9920826204 	 20.1421939244
21.1121200584 	 20.3617750657 	 19.7737661828 	 19.5433619411 	 19.3184792594 	 19.4726894669
22.0454923189 	 21.2425879515 	 20.6597737576 	 20.3452271642 	 20.2117849642 	 20.3065907369
21.6023713031 	 21.1601513083 	 20.8674798562 	 20.759674478 	 20.7898197706 	 20.7694032963
21.392928808 	 20.666706551 	 20.1458488547 	 19.8796153487 	 19.7782034951 	 19.8555620252
21.798417229 	 21.234955226 	 20.8336036664 	 20.6305160586 	 20.6089554841 	 20.6360556853
23.6058508813 	 22.4507915674 	 21.5523289497 	 21.1194298464 	 20.9526592252 	 21.1324188395
22.0341232255 	 21.4318897351 	 20.8204175283 	 20.6226534577 	 20.434896227 	 20.5939218231
22.1050358118 	 21.3749721183 	 20.8421758001 	 20.5619816568 	 20.456913387 	 20.5359312146
21.8584175449 	 21.0757908794 	 20.5012615388 	 20.1806502005 	 20.0627395404 	 20.1583741655
21.7191586397 	 20.8485003137 	 20.2177819711 	 19.8748447667 	 19.7088775921 	 19.8216918923
21.7267798882 	 21.2300162705 	 20.8879247769 	 20.7688614756 	 20.7671223475 	 20.7693930726
23.0229442305 	 22.0254639939 	 21.257481547 	 20.9356849284 	 20.7402357198 	 20.9222211076
21.8144421598 	 21.0951757788 	 20.584628607 	 20.3311753899 	 20.2313017707 	 20.3155096914
22.1818677727 	 21.9468144002 	 21.8002557988 	 21.8571826204 	 21.9460876347 	 21.8658251981
20.2956112092 	 19.9720571215 	 19.7567881446 	 19.7441884083 	 19.8059346754 	 19.7486356332
21.6950119241 	 21.0754438478 	 20.6307841336 	 20.4314190872 	 20.3735439296 	 20.420784816
23.1482105756 	 22.0909977515 	 21.3072583394 	 20.9058827088 	 20.7161989401 	 20.9150984302
21.9251511543 	 21.2795379732 	 20.8139755689 	 20.583991074 	 20.5185910554 	 20.5795686257
21.3090873391 	 20.6806374121 	 20.2236549273 	 20.0202670069 	 19.9531090094 	 20.0068615199
22.0597961758 	 21.2759500468 	 20.6188738011 	 20.3562885348 	 20.1360032566 	 20.297628183
21.8199269701 	 21.1223014158 	 20.6149489266 	 20.353310577 	 20.2653495858 	 20.3300113967
23.07881479 	 22.1166547975 	 21.3764788298 	 20.9461444538 	 20.7639965639 	 20.932029345
21.6937443176 	 20.8533124274 	 20.2186008633 	 19.8891305879 	 19.7003978508 	 19.8392145413
20.3271566106 	 19.884359035 	 19.5557875313 	 19.4894385164 	 19.4451535732 	 19.4808084943
21.840398584 	 21.216370383 	 20.7680245767 	 20.5250648072 	 20.4777832096 	 20.5228489485
21.2995112919 	 20.741070752 	 20.3512316514 	 20.1465929808 	 20.1337601331 	 20.1577936652
20.7773697825 	 20.2529088527 	 19.8541517123 	 19.7457047893 	 19.6503126225 	 19.7192686053
21.434523252 	 20.7340849388 	 20.2428695913 	 19.9897494602 	 19.8994424031 	 19.9714334358
21.4231302514 	 20.7459360038 	 20.218820478 	 20.0314730236 	 19.8408910187 	 19.9749655193
23.8612166638 	 22.8262994035 	 21.9461247064 	 21.3976823013 	 21.1058937791 	 21.337794726
21.6936054904 	 20.8694137784 	 20.2963813801 	 19.9851658169 	 19.843052178 	 19.944230483
21.7067647187 	 21.017481443 	 20.4565905477 	 20.251083934 	 20.0907989418 	 20.221128478
21.6934496191 	 20.9937623525 	 20.3311567152 	 20.0951388379 	 19.8693990615 	 20.0374650885
21.8062901531 	 21.028118856 	 20.4622447391 	 20.1695984628 	 20.0433283069 	 20.1390212804
21.6661681572 	 20.8469705628 	 20.2205701346 	 19.9277442455 	 19.7527541877 	 19.8860005717
22.099523649 	 21.3586236612 	 20.8072549123 	 20.490636079 	 20.3967496953 	 20.4756418537
22.1605235216 	 21.4491040259 	 20.8196096629 	 20.5807232249 	 20.3782437224 	 20.5319534041
21.6611365472 	 21.0914958585 	 20.6619266928 	 20.5038137881 	 20.4122630613 	 20.4945662419
21.4028539819 	 20.6154512111 	 20.0662000744 	 19.7660013162 	 19.6388261369 	 19.7355191222
22.2040191127 	 21.3490215753 	 20.7034298985 	 20.3932573151 	 20.1733033908 	 20.3309736684
22.0962959644 	 21.4185684693 	 20.9436805617 	 20.6871252274 	 20.6117633655 	 20.6786632383
21.8736899802 	 21.3413949507 	 20.8659267335 	 20.7262895295 	 20.6246520911 	 20.7132887602
22.6700102078 	 21.6771000522 	 20.9837415997 	 20.6382220818 	 20.4868614454 	 20.6589782017
21.8418789087 	 21.1221732692 	 20.6134521693 	 20.356982458 	 20.2577259943 	 20.3362002808
21.902782565 	 21.1661735145 	 20.6462667019 	 20.3742413324 	 20.2697370135 	 20.3516172476
21.7515400741 	 20.9916257552 	 20.417859433 	 20.1507726386 	 19.9819881615 	 20.1051514961
21.4168515377 	 20.7654529366 	 20.291668465 	 20.0694440208 	 19.9950364783 	 20.0528012196
23.3365893817 	 22.2318091449 	 21.3952790305 	 21.0486541353 	 20.792568509 	 21.0219521003
21.7136893533 	 21.0911912659 	 20.6494158233 	 20.4484323534 	 20.3927550771 	 20.442617187
20.8522903955 	 20.2845608557 	 19.8534785424 	 19.7145457452 	 19.6048656021 	 19.6891751161
21.6905607192 	 21.0295413039 	 20.389987142 	 20.1692837564 	 19.9593193281 	 20.12029369
23.4506244166 	 22.4435712087 	 21.6021542301 	 21.1261983418 	 20.8951712576 	 21.1713409747
23.3533007171 	 22.2630430181 	 21.4157037738 	 21.0710540095 	 20.8402995449 	 21.0693747229
20.6655254969 	 19.933497804 	 19.4218354078 	 19.1579405221 	 19.0528296025 	 19.1337337117
22.1361191618 	 21.296611012 	 20.6537154343 	 20.3494017038 	 20.1280218085 	 20.278083964
20.7861327046 	 20.4767364725 	 20.2080164811 	 20.2873042502 	 20.2218174167 	 20.2362707582
21.747991355 	 21.1935848852 	 20.6360928031 	 20.4737540751 	 20.3174474482 	 20.4454963676
21.1687686211 	 20.5326568556 	 20.0940973815 	 19.8798429638 	 19.8193209098 	 19.8704067479
21.9084811508 	 21.1481511962 	 20.5636949626 	 20.3122451779 	 20.1187184434 	 20.2553349091
21.823470212 	 21.0541403511 	 20.4912093949 	 20.1994600028 	 20.0743582785 	 20.1676664818
21.22755538 	 20.4520916852 	 19.8987873809 	 19.5816629044 	 19.4637854442 	 19.5565300345
20.7418356533 	 20.2456422046 	 19.8828845828 	 19.7693416232 	 19.7259446305 	 19.7669244367
23.8120391812 	 22.6109306313 	 21.7847607438 	 21.4020541055 	 21.1701839274 	 21.3986167618
21.2692496089 	 20.5045990271 	 19.9545710444 	 19.6713089756 	 19.5517877328 	 19.6404240399
21.4304848577 	 20.7397166367 	 20.1982273706 	 19.9969951102 	 19.8004626736 	 19.9364700833
21.1372626922 	 20.5929204178 	 20.1934114076 	 20.0103787195 	 19.9926777437 	 20.0186036256
23.6506235652 	 22.7523441232 	 22.0734089341 	 21.8433666906 	 21.7438755572 	 21.8854808529
23.785200832 	 22.3514737881 	 21.4419394365 	 21.0007170037 	 20.7294425574 	 20.9871492446
21.7104284371 	 21.213541784 	 20.7945100233 	 20.6918946489 	 20.6160306597 	 20.6881116309
22.1908623513 	 21.3576197413 	 20.7316075512 	 20.3850483555 	 20.2296410103 	 20.3398643268
22.307409341 	 21.4274629108 	 20.7646118885 	 20.4116984559 	 20.2087384867 	 20.3524834009
21.0937800998 	 20.4544120746 	 19.957659317 	 19.7888545504 	 19.622083763 	 19.7389031528
21.7203960148 	 20.9654125174 	 20.4427698277 	 20.1585614317 	 20.0489725997 	 20.1344994389
22.2189546077 	 21.4290245206 	 20.8201300189 	 20.5349820732 	 20.3394061895 	 20.4838402322
20.9031822767 	 20.2134851935 	 19.6879384542 	 19.4815263175 	 19.3197964423 	 19.4377692004
21.3678474956 	 20.7766285544 	 20.2023995015 	 20.0269986357 	 19.8555343325 	 19.9971292382
21.8583538508 	 21.2993639875 	 20.7327288495 	 20.565829724 	 20.4019498198 	 20.5389611576
22.102768556 	 21.3025448733 	 20.6906690987 	 20.4121793569 	 20.2051906008 	 20.3497285444
22.8335332364 	 21.9129847864 	 21.1682607227 	 20.8491616838 	 20.6517438837 	 20.8394587624
21.9050129305 	 21.2484028696 	 20.7826863428 	 20.5936817762 	 20.5121412827 	 20.5801541804
22.0818089272 	 21.3390012678 	 20.806980667 	 20.5248144205 	 20.4206803899 	 20.5009515296
21.7750116538 	 21.1807201985 	 20.6059707358 	 20.4322696357 	 20.2565423183 	 20.4013847043
21.488901476 	 20.6849074995 	 20.1202456434 	 19.8206030558 	 19.6851193244 	 19.7839457813
22.1778528189 	 21.5203023539 	 20.8733813199 	 20.6500565942 	 20.4383348013 	 20.6030992924
23.0802684974 	 22.1319970279 	 21.3966193571 	 21.0218143592 	 20.79551082 	 20.9602636279
21.1039687 	 20.491256677 	 20.019030231 	 19.8510392662 	 19.7152537664 	 19.8120054782
22.1980995248 	 21.3952732394 	 20.8167519185 	 20.4951741462 	 20.3606268848 	 20.464031952
21.7564570484 	 21.0504423657 	 20.5347725795 	 20.2678834444 	 20.1740956312 	 20.2475862343
23.5543411754 	 22.4287164462 	 21.4793273524 	 20.9209780153 	 20.5706950902 	 20.8847493473
21.5661892521 	 20.8160868778 	 20.2788896226 	 20.0031349192 	 19.8915294224 	 19.978391182
21.7482847058 	 21.1295237438 	 20.6896539797 	 20.4674630396 	 20.4127694691 	 20.4568887582
21.6235293636 	 20.8587066168 	 20.3012598894 	 20.0457409064 	 19.9054057762 	 20.0214428305
21.8033479967 	 21.0403364563 	 20.5032097269 	 20.2190897926 	 20.1019396669 	 20.1839471507
22.0328815651 	 21.2260986371 	 20.6278882378 	 20.3393903004 	 20.1669604111 	 20.3020771126
21.4605965344 	 20.9753126468 	 20.6368202571 	 20.4979088876 	 20.5073251343 	 20.4974263245
21.8436345034 	 21.0525512287 	 20.4905731788 	 20.1948639892 	 20.0622252187 	 20.1592218403
21.6772121248 	 21.0666197591 	 20.6145727344 	 20.3899471968 	 20.3400231258 	 20.3827125961
21.9146958442 	 21.1457832762 	 20.585513004 	 20.2857741848 	 20.1633033496 	 20.2529273817
21.8703200156 	 21.1806824432 	 20.6993346986 	 20.4484354674 	 20.3667756272 	 20.4303434986
23.1154852205 	 22.0836302437 	 21.3137951515 	 20.9051912333 	 20.7148155347 	 20.9229990073
22.0281455642 	 21.3416714378 	 20.7315904632 	 20.5101351547 	 20.3182467376 	 20.4739323571
21.8027879398 	 21.5029116408 	 21.2634915436 	 21.3311042494 	 21.3036071274 	 21.2984275459
21.8443773999 	 21.0662198928 	 20.4960571316 	 20.2084310107 	 20.0733102442 	 20.1749277181
21.5531504599 	 20.9847047126 	 20.501898158 	 20.3636027964 	 20.2461782534 	 20.3405483535
23.1913968698 	 22.2613443524 	 21.4976727197 	 21.041451549 	 20.8006297383 	 20.9783835599
21.7644001436 	 21.0048925775 	 20.4198801698 	 20.1599104628 	 19.9728050134 	 20.1097315077
20.597926595 	 20.1685807073 	 19.8628792628 	 19.7843417359 	 19.787564394 	 19.7866795283
21.8709221026 	 21.2351592759 	 20.6208653251 	 20.4192189272 	 20.2217086325 	 20.3806242695
22.1267995968 	 21.3623025772 	 20.7704282617 	 20.510486177 	 20.3114168562 	 20.4537487251
21.8658424848 	 21.1117282727 	 20.5005110343 	 20.2511715104 	 20.0663355344 	 20.208066527
21.0416011221 	 20.3766211024 	 19.8755526508 	 19.6619173708 	 19.5339128691 	 19.6368425418
21.5643490291 	 20.9106041934 	 20.4464825603 	 20.2175300418 	 20.1517984578 	 20.2069109594
21.523297879 	 20.8606329904 	 20.4030679869 	 20.185877149 	 20.1101277808 	 20.1717433545
23.1605347318 	 22.0080242116 	 21.2184638663 	 20.8353135661 	 20.6723676269 	 20.8523879865
23.3271187183 	 22.3526113053 	 21.616468961 	 21.2262133095 	 21.0675727703 	 21.2420753624
21.6606068627 	 20.9550555825 	 20.4205387776 	 20.1880081269 	 20.034645559 	 20.151134835
21.6633741988 	 20.977497264 	 20.4728196882 	 20.2326415596 	 20.1385369282 	 20.2111871594
23.5162511041 	 22.4292364307 	 21.5779086586 	 20.9614071446 	 20.778457594 	 20.9126111804
21.4004501607 	 20.7947261816 	 20.35721727 	 20.1598640219 	 20.1090054645 	 20.1594463127
21.0908230663 	 20.609433889 	 20.2722430984 	 20.1221763006 	 20.1332250479 	 20.137134092
22.0873749634 	 21.2976408666 	 20.7369511912 	 20.4404173594 	 20.3130158505 	 20.4046751249
20.8739670672 	 20.4282081489 	 20.1102494573 	 19.9893785224 	 20.0168920256 	 20.0014895345
22.4789339315 	 22.1088945755 	 21.8478023855 	 21.7608440408 	 21.8203923784 	 21.7771341908
21.1476935726 	 20.8092830067 	 20.5114473895 	 20.5585602824 	 20.4956159052 	 20.5185292703
21.6641788857 	 21.0248251583 	 20.4089688881 	 20.2016417077 	 20.0080901577 	 20.1619603848
21.8421864844 	 21.2379649537 	 20.7918114751 	 20.577924318 	 20.5250860337 	 20.57269368
22.1219089166 	 21.3260614673 	 20.7414594741 	 20.4502021359 	 20.2956007675 	 20.4096368897
21.6800666037 	 20.9804983444 	 20.4477116182 	 20.2016525755 	 20.054255743 	 20.1738132062
23.2197836545 	 22.1480170425 	 21.3480865784 	 21.004220296 	 20.8091896235 	 20.9903405823
21.8524572393 	 21.2409638028 	 20.6403874569 	 20.4452495798 	 20.2603851264 	 20.401848243
22.2201636829 	 21.3996507674 	 20.7804027066 	 20.4647690951 	 20.2804909441 	 20.4200186629
23.7240913309 	 22.2697284497 	 21.3829248027 	 20.9806618328 	 20.7472087788 	 20.9900361995
21.9641776443 	 21.1780125576 	 20.605059078 	 20.3114270729 	 20.179445664 	 20.2789349267
22.0100483356 	 21.218585573 	 20.6276428791 	 20.3232883039 	 20.1708718897 	 20.2894149107
21.4471923355 	 20.7448944261 	 20.2137123009 	 19.9767377937 	 19.8309290575 	 19.9442097106
21.6618157612 	 20.9051188667 	 20.3624873561 	 20.0887850089 	 19.9720045764 	 20.064134018
21.7603536512 	 21.1848527948 	 20.6145403404 	 20.4424683544 	 20.2798346999 	 20.4218917425
21.6782140046 	 20.9987933636 	 20.4880348128 	 20.2619810199 	 20.1348143475 	 20.2365584695
22.0424957747 	 21.3174500711 	 20.7781067555 	 20.5173455475 	 20.3913472129 	 20.4945400281
22.1764524384 	 21.3580064893 	 20.7259928441 	 20.3916761574 	 20.2015574972 	 20.3423500026
22.2948357152 	 21.465574344 	 20.8287466282 	 20.4850117229 	 20.2996600614 	 20.437501577
21.9817977061 	 21.302502695 	 20.776448544 	 20.5797105926 	 20.40489255 	 20.5274308098
21.8827085793 	 21.1468483158 	 20.5900573213 	 20.3335048082 	 20.1754062165 	 20.2958146832
21.6219333238 	 20.9118211123 	 20.4031353792 	 20.1589714474 	 20.0639791635 	 20.1382884869
21.8589276431 	 21.23548971 	 20.63096632 	 20.438443508 	 20.2451714216 	 20.3960544164
21.4485416995 	 21.0009894321 	 20.5674783808 	 20.5006681548 	 20.3897597053 	 20.4772153809
22.0522539055 	 21.3064015202 	 20.757547914 	 20.4816067732 	 20.3585655188 	 20.4540339337
21.7377706188 	 21.0732360526 	 20.6111835215 	 20.3785725329 	 20.3032839961 	 20.3720237733
23.2002493151 	 22.0522518617 	 21.2120161981 	 20.8668122932 	 20.6563240482 	 20.8718780204
23.3725556941 	 22.2335064627 	 21.4125966769 	 21.0100477497 	 20.8178568379 	 21.0085024126
21.7929309657 	 21.0339080268 	 20.4917071516 	 20.2129478076 	 20.0980209812 	 20.1836655823
23.3050513723 	 22.1224623344 	 21.277625399 	 20.9213269844 	 20.6902432538 	 20.9201635176
21.601600747 	 20.9066095098 	 20.4145358371 	 20.1626128147 	 20.0739784143 	 20.1440358078
23.2548967811 	 22.1189991546 	 21.2925925971 	 20.9279463021 	 20.7534966261 	 20.9364866305
21.7676814365 	 21.051784866 	 20.5405288715 	 20.2748006253 	 20.1803947398 	 20.2493941218
21.6818129454 	 20.9824876857 	 20.4686543896 	 20.2099811517 	 20.1150795105 	 20.1944975634
21.6826386249 	 20.9432654401 	 20.424724225 	 20.1612047183 	 20.051356898 	 20.1404664196
21.9547173459 	 21.2333167886 	 20.7136669586 	 20.4364257306 	 20.3333541817 	 20.4173691104
21.7496055145 	 21.0038981107 	 20.4827368163 	 20.2168103249 	 20.1071075241 	 20.1954873838
21.56901131 	 21.0073276838 	 20.5953427534 	 20.3896221311 	 20.3689218686 	 20.401384303
21.7620365815 	 21.1859554911 	 20.7672296448 	 20.5767691565 	 20.5397943399 	 20.5707324461
21.5949052761 	 20.9563709544 	 20.5127659949 	 20.2989962901 	 20.2351533897 	 20.2895017297
21.4358790897 	 20.9140929563 	 20.52779442 	 20.4066180019 	 20.3380444398 	 20.401154693
22.9937437148 	 22.1007475407 	 21.381818576 	 20.8858695826 	 20.7878079704 	 20.8955373235
21.6191394423 	 21.0907785179 	 20.7194330637 	 20.5486579601 	 20.5403288163 	 20.5599061532
21.6484830755 	 20.8623335181 	 20.3109543582 	 20.0187233783 	 19.8925417417 	 19.9878247006
21.4721253178 	 20.9443982043 	 20.5699142926 	 20.4022913653 	 20.3914583762 	 20.4124989594
21.5495608368 	 20.9501020192 	 20.5191614584 	 20.3264196375 	 20.2792880392 	 20.3219546504
21.6941953085 	 21.1120973538 	 20.682151809 	 20.5049910085 	 20.4409806743 	 20.4949290864
23.3640917002 	 22.4339991896 	 21.6261720554 	 21.119382855 	 20.9072744309 	 21.0956541737
21.6620656231 	 21.0472086476 	 20.617841872 	 20.4092092705 	 20.3562535127 	 20.4096217422
21.730559066 	 21.042188453 	 20.551995361 	 20.3155538107 	 20.2320601842 	 20.2997660576
21.6372418603 	 20.9861424228 	 20.5163856513 	 20.2897884749 	 20.2211399725 	 20.2728467643
21.4659322545 	 20.8016158994 	 20.3286347328 	 20.1116905494 	 20.0347181893 	 20.0945447826
21.9641114102 	 21.2384527645 	 20.7154825352 	 20.4477534202 	 20.3446459578 	 20.4215989909
21.7169199606 	 20.9896220606 	 20.4549427312 	 20.1983948618 	 20.0715500416 	 20.1734437739
23.3257580096 	 22.2787700301 	 21.5065021238 	 21.126549322 	 20.9063657868 	 21.1092430271
21.4693143064 	 21.0426448967 	 20.6700473821 	 20.6233019415 	 20.5590682613 	 20.6019227776
22.0190139261 	 21.2116511776 	 20.6512355587 	 20.3703141549 	 20.2270619417 	 20.336920357
21.7772778084 	 21.1456324078 	 20.6719053808 	 20.4633848409 	 20.3665136751 	 20.4473264214
24.2527033658 	 22.7621550947 	 21.830591262 	 21.3926530379 	 21.1240026984 	 21.380963778
21.0736845586 	 20.5259885033 	 20.1512927626 	 19.9944147561 	 19.973356661 	 19.9924127422
22.0477025473 	 21.3278542656 	 20.7983160729 	 20.5277694141 	 20.4235191916 	 20.502703117
22.0737282287 	 21.3441478289 	 20.8093601761 	 20.5507513393 	 20.4274732477 	 20.5196731332
22.2248435308 	 21.3924385025 	 20.7742402787 	 20.4589938918 	 20.2858649335 	 20.4097642461
22.1615305402 	 21.3775903252 	 20.8286606462 	 20.5228930058 	 20.4041344535 	 20.4955998921
22.2504460298 	 21.3830362904 	 20.7504130961 	 20.4180145011 	 20.2501383254 	 20.366755902
21.6012544516 	 20.8661295074 	 20.3211528902 	 20.0432301515 	 19.9273599057 	 20.0166374263
21.4163595034 	 20.9802184808 	 20.6779888869 	 20.5767702699 	 20.6074942537 	 20.5877294942
21.8747283295 	 21.1264177938 	 20.5750460994 	 20.292418877 	 20.1740429598 	 20.2670653186
21.6905162693 	 20.9695570112 	 20.4622098969 	 20.2064315467 	 20.1085961788 	 20.1842917745
22.8282585844 	 21.9513884466 	 21.1647332978 	 20.8130441423 	 20.5826565892 	 20.775460861
23.5403309275 	 22.4825709854 	 21.6541803983 	 21.0865019197 	 20.8899706288 	 21.0255126801
21.6844407803 	 21.0728273141 	 20.6263084058 	 20.4108489318 	 20.362634185 	 20.4112692965
21.5559352766 	 21.1367211934 	 20.8511855081 	 20.7826134772 	 20.8102920284 	 20.7868055697
21.1591300617 	 20.5673318001 	 20.1531765759 	 19.9620227448 	 19.9204159244 	 19.9579835233
21.9812954114 	 21.2220413757 	 20.6641964914 	 20.3563934951 	 20.2435845959 	 20.3359920056
22.0698502558 	 21.3692436988 	 20.8475409409 	 20.5505819787 	 20.4649430556 	 20.5389372622
21.5612359631 	 21.0749203453 	 20.7328613995 	 20.600531239 	 20.6064243545 	 20.6019704765
22.2520951966 	 21.407320672 	 20.7949522942 	 20.4602987305 	 20.3135104961 	 20.4177808289
21.5936459852 	 20.8808587129 	 20.3596863284 	 20.1098644871 	 20.0027158893 	 20.0905707307
22.1519368303 	 21.3478998837 	 20.757145541 	 20.4384862143 	 20.3012721686 	 20.4072128507
22.1855366992 	 21.3771397717 	 20.7972365668 	 20.4757917587 	 20.3432119757 	 20.4395070717
21.2193979862 	 20.772385791 	 20.4661361857 	 20.3690641611 	 20.3898541769 	 20.374481434
21.802182273 	 21.0322058 	 20.4913443232 	 20.2060314646 	 20.0841724366 	 20.1738892709
24.3254718985 	 22.6081814056 	 21.5013634751 	 21.0376430786 	 20.7492015545 	 21.0035150819
21.6409935013 	 21.1487256976 	 20.7940594536 	 20.6582225094 	 20.6585755106 	 20.6688779125
21.6026270187 	 20.796098952 	 20.2245764679 	 19.9197511616 	 19.7833124328 	 19.8821470336
21.4422299201 	 20.8065360521 	 20.3458964675 	 20.1455272843 	 20.071526349 	 20.1315696825
21.1081874123 	 20.4286834813 	 19.9234849255 	 19.6867564805 	 19.5802776492 	 19.6691837597
21.9250031508 	 21.342073593 	 20.7488359937 	 20.5680581945 	 20.3891933271 	 20.5407998197
23.4893862359 	 22.3456143163 	 21.4716393234 	 21.0511036647 	 20.9016901529 	 21.0749082114
21.484073527 	 20.7925416305 	 20.3143521612 	 20.059610887 	 19.9817534721 	 20.0480034218
21.4188810787 	 20.8972734459 	 20.5363663019 	 20.384841792 	 20.3760460425 	 20.3898066802
21.918572168 	 21.2679454279 	 20.7069384297 	 20.5123132944 	 20.3514466569 	 20.4863537664
21.9839767575 	 21.2884838413 	 20.7700825161 	 20.5589166806 	 20.4323076937 	 20.5382638278
21.1721975781 	 20.6856235166 	 20.1927570744 	 20.0864271815 	 19.9428586278 	 20.0629698725
21.5420141715 	 20.9937687372 	 20.437462209 	 20.282384556 	 20.1157686981 	 20.2592463593
22.0449695385 	 21.281674635 	 20.7406192871 	 20.4465351251 	 20.332264524 	 20.4259797925
21.7524684733 	 21.1079904657 	 20.6508204763 	 20.418600102 	 20.3560762901 	 20.4147548367
22.8984198366 	 21.7462695216 	 20.9208457728 	 20.5563571841 	 20.3770795936 	 20.5590426718
21.7321094024 	 21.0781068713 	 20.6316809636 	 20.4102507012 	 20.3417281099 	 20.4029677424
21.8786546123 	 21.1865241117 	 20.6764311117 	 20.4369237097 	 20.3318279891 	 20.4111469704
21.2817606323 	 20.7025680668 	 20.2755848718 	 20.0698871933 	 20.0368667472 	 20.0678059559
21.4974967505 	 20.7453132302 	 20.216701487 	 19.9234794441 	 19.8134508918 	 19.8943054369
22.3016126462 	 21.5628368638 	 20.8496219087 	 20.571781156 	 20.3373797687 	 20.516469566
22.2194375566 	 21.3358121803 	 20.7019242969 	 20.3532369254 	 20.1878862812 	 20.3114507815
22.2099620358 	 21.3869350892 	 20.8002152703 	 20.4637812134 	 20.3255457643 	 20.4278822333
