# ID    redshift       metallicity      mass 
62 	0.211904 	8.690 	9.634338 
63 	0.21679 	9.115 	11.128819 
64 	0.236247 	8.975 	10.535982 
65 	0.211888 	8.663 	9.634338 
66 	0.217993 	8.830 	9.3897 
67 	0.223814 	8.997 	10.18662 
68 	0.228077 	9.199 	10.939651 
69 	0.203191 	8.964 	10.154681 
70 	0.200765 	9.108 	11.024904 
71 	0.230702 	8.660 	9.741327 
72 	0.203551 	9.018 	11.02342 
73 	0.235449 	8.717 	10.021508 
74 	0.227634 	9.115 	11.047771 
75 	0.200947 	9.122 	10.961739 
76 	0.2311 	9.102 	11.059608 
77 	0.246943 	8.700 	9.395849 
78 	0.215748 	9.063 	10.845683 
79 	0.218026 	8.969 	10.88506 
80 	0.211909 	9.237 	11.200837 
81 	0.237245 	9.119 	11.13299 
82 	0.225674 	8.988 	10.387754 
83 	0.200374 	9.055 	10.761204 
84 	0.229529 	8.847 	9.437195 
85 	0.200385 	9.047 	10.76135 
86 	0.229554 	8.717 	9.437263 
87 	0.200771 	9.073 	11.253938 
88 	0.208611 	8.999 	10.12324 
89 	0.206358 	9.099 	10.95926 
90 	0.225613 	9.143 	11.206493 
91 	0.217276 	9.049 	10.544325 
92 	0.239379 	9.008 	10.579329 
93 	0.213524 	9.152 	10.902699 
94 	0.229969 	8.951 	10.718635 
95 	0.246257 	9.124 	10.82188 
96 	0.229949 	8.968 	10.718422 
97 	0.244424 	8.850 	10.670076 
98 	0.20359 	9.084 	10.407674 
99 	0.229967 	8.952 	10.718635 
100 	0.246236 	9.058 	10.811905 
101 	0.244424 	8.802 	10.670076 
102 	0.203602 	9.018 	10.407675 
103 	0.230709 	8.610 	9.741327 
104 	0.215508 	8.664 	10.338548 
105 	0.201409 	9.108 	10.922112 
106 	0.223353 	9.007 	10.574289 
107 	0.217672 	9.078 	10.596858 
108 	0.212724 	8.912 	10.247454 
109 	0.23512 	9.048 	10.862535 
110 	0.215644 	9.061 	10.738784 
111 	0.219805 	8.917 	10.352972 
112 	0.219491 	9.071 	10.497109 
113 	0.228026 	8.255 	9.336278 
114 	0.217512 	9.100 	10.513695 
115 	0.223337 	8.983 	10.574172 
116 	0.234138 	8.739 	10.239762 
117 	0.200118 	9.044 	10.410971 
118 	0.228105 	8.980 	10.545457 
119 	0.230633 	8.950 	9.842591 
120 	0.244469 	9.111 	10.680078 
121 	0.245768 	9.092 	10.732617 
122 	0.230648 	8.949 	9.842854 
123 	0.20378 	9.068 	10.854425 
124 	0.211356 	8.924 	9.883454 
125 	0.209307 	9.043 	10.243616 
126 	0.24509 	9.003 	10.459677 
127 	0.20619 	8.992 	10.425024 
128 	0.248126 	9.069 	10.877385 
129 	0.210066 	8.987 	10.473412 
130 	0.23091 	9.087 	10.687088 
131 	0.207808 	9.148 	10.495807 
132 	0.211407 	9.114 	10.763727 
133 	0.234481 	9.143 	10.558397 
134 	0.210686 	9.005 	10.453027 
135 	0.204656 	9.143 	11.07899 
136 	0.208665 	8.871 	10.0895 
137 	0.206848 	9.093 	11.003497 
138 	0.223553 	9.001 	10.201737 
139 	0.207034 	8.904 	10.577145 
140 	0.207102 	8.915 	10.259588 
141 	0.213427 	9.050 	10.338578 
142 	0.209959 	9.222 	10.973915 
143 	0.202628 	9.003 	10.268895 
144 	0.219932 	9.111 	10.563338 
145 	0.238639 	9.248 	11.133992 
146 	0.238975 	9.091 	10.565015 
147 	0.218224 	8.995 	10.106812 
148 	0.232553 	8.944 	10.673079 
149 	0.226492 	8.856 	10.39983 
150 	0.229105 	9.043 	10.468751 
151 	0.220706 	8.886 	9.854785 
152 	0.247069 	9.052 	10.529049 
153 	0.231126 	8.978 	10.73094 
154 	0.228959 	9.018 	10.407531 
155 	0.225351 	8.996 	10.467016 
156 	0.210723 	8.873 	10.253935 
157 	0.205152 	8.940 	9.864633 
158 	0.207173 	9.152 	11.073358 
159 	0.217498 	8.986 	10.033687 
160 	0.227355 	8.910 	10.585425 
161 	0.216633 	9.097 	10.757296 
162 	0.204527 	9.079 	10.885421 
163 	0.2161 	8.969 	10.309161 
164 	0.204653 	9.078 	10.886684 
165 	0.209094 	9.061 	10.457072 
166 	0.214153 	9.023 	10.096004 
167 	0.212078 	8.743 	10.087568 
168 	0.244539 	9.116 	11.017565 
169 	0.244752 	8.965 	10.683311 
170 	0.217873 	9.107 	10.470059 
171 	0.220717 	9.179 	10.832311 
172 	0.226439 	8.941 	10.252553 
173 	0.211812 	8.990 	10.317794 
174 	0.244395 	9.135 	10.84734 
175 	0.22377 	8.982 	10.630651 
176 	0.24471 	8.950 	10.683297 
177 	0.217994 	9.110 	10.470482 
178 	0.220732 	9.185 	10.83234 
179 	0.226394 	8.945 	10.252423 
180 	0.211756 	8.990 	10.317681 
181 	0.244466 	9.117 	10.847713 
182 	0.223815 	8.952 	10.630803 
183 	0.220864 	9.010 	10.645837 
184 	0.224902 	9.046 	10.40262 
185 	0.223433 	8.235 	9.448275 
186 	0.232696 	9.011 	10.565832 
187 	0.225684 	8.969 	10.010375 
188 	0.213795 	9.082 	10.486518 
189 	0.247135 	8.920 	10.430494 
190 	0.244802 	8.983 	10.505363 
191 	0.218824 	8.846 	10.196979 
192 	0.20298 	9.093 	10.413137 
193 	0.243108 	8.695 	10.521537 
194 	0.211118 	9.014 	10.54965 
195 	0.210046 	8.855 	10.312355 
196 	0.242696 	9.086 	10.397517 
197 	0.206786 	8.960 	10.649908 
198 	0.214105 	9.049 	10.525805 
199 	0.20912 	9.102 	10.792946 
200 	0.216213 	8.988 	10.390313 
201 	0.205955 	9.066 	10.558375 
202 	0.206783 	9.070 	10.55218 
203 	0.204808 	9.128 	10.326784 
204 	0.209695 	8.941 	10.607811 
205 	0.214709 	9.029 	10.318983 
206 	0.204415 	8.867 	10.08205 
207 	0.22597 	8.963 	10.502884 
208 	0.205984 	9.049 	10.558449 
209 	0.206802 	9.057 	10.55232 
210 	0.204828 	9.129 	10.326788 
211 	0.20978 	8.980 	10.608466 
212 	0.214729 	9.015 	10.318988 
213 	0.220354 	9.012 	10.583482 
214 	0.226043 	8.962 	10.503255 
215 	0.204418 	8.867 	10.08205 
216 	0.215311 	9.018 	10.1183 
217 	0.212762 	8.961 	10.423385 
218 	0.212327 	9.105 	10.29524 
219 	0.212108 	9.010 	10.512064 
220 	0.221647 	8.987 	10.74693 
221 	0.205381 	8.894 	10.425948 
222 	0.235258 	8.947 	10.440007 
223 	0.201367 	9.053 	10.513871 
224 	0.221952 	8.561 	11.580371 
225 	0.236719 	9.121 	10.966777 
226 	0.208309 	8.838 	10.347562 
227 	0.214527 	9.001 	10.330738 
228 	0.220835 	8.988 	10.611532 
229 	0.221023 	9.083 	10.801761 
230 	0.203585 	8.950 	10.513656 
231 	0.217689 	9.063 	10.393593 
232 	0.217574 	9.114 	11.18624 
233 	0.212675 	8.970 	10.122643 
234 	0.216894 	9.002 	10.596859 
235 	0.207404 	9.000 	10.555725 
236 	0.21174 	8.828 	10.072115 
237 	0.212076 	8.963 	10.775966 
238 	0.215715 	9.020 	10.67684 
239 	0.216906 	9.017 	10.596859 
240 	0.207358 	8.971 	10.555498 
241 	0.211713 	8.808 	10.071918 
242 	0.206311 	9.008 	10.544683 
243 	0.21207 	8.967 	10.775966 
244 	0.215879 	9.001 	10.677338 
245 	0.21772 	9.136 	11.241673 
246 	0.216963 	9.015 	10.597078 
247 	0.207372 	9.012 	10.555572 
248 	0.211716 	8.810 	10.071918 
249 	0.206293 	9.067 	10.544632 
250 	0.212052 	8.951 	10.775966 
251 	0.215715 	9.049 	10.67684 
252 	0.207543 	9.057 	10.478414 
253 	0.218187 	8.613 	9.855805 
254 	0.22074 	9.043 	10.767703 
255 	0.24696 	9.018 	10.708007 
256 	0.202902 	8.948 	10.405913 
257 	0.201589 	8.935 	10.695643 
258 	0.208726 	8.942 	10.351967 
259 	0.23481 	9.080 	10.490551 
260 	0.222802 	9.097 	10.697108 
261 	0.247955 	9.085 	10.812347 
262 	0.248014 	9.125 	10.740381 
263 	0.205994 	8.986 	10.23754 
264 	0.206535 	8.767 	9.968571 
265 	0.208785 	9.123 	10.687484 
266 	0.200432 	9.099 	10.897139 
267 	0.219435 	9.076 	10.818983 
268 	0.21543 	9.009 	10.565477 
269 	0.200361 	8.981 	10.778793 
270 	0.244794 	9.166 	11.258705 
271 	0.209646 	9.078 	10.594253 
272 	0.203655 	9.108 	10.940094 
273 	0.228371 	9.091 	10.893107 
274 	0.241009 	8.974 	10.559888 
275 	0.2064 	9.012 	10.79847 
276 	0.234557 	9.069 	11.240138 
277 	0.208783 	8.987 	10.338783 
278 	0.214807 	9.148 	10.866455 
279 	0.203372 	8.971 	10.398572 
280 	0.208879 	9.050 	10.460872 
281 	0.228005 	9.051 	10.906419 
282 	0.219098 	8.912 	10.199573 
283 	0.247185 	9.091 	10.18529 
284 	0.202716 	9.114 	10.515141 
285 	0.215921 	8.878 	10.152646 
286 	0.243166 	8.978 	10.724542 
287 	0.246357 	9.107 	10.759234 
288 	0.229517 	9.045 	10.678185 
289 	0.242965 	9.134 	10.508242 
290 	0.229636 	9.111 	11.096601 
291 	0.215323 	9.150 	10.597322 
292 	0.201938 	9.052 	10.315741 
293 	0.234319 	9.054 	10.528604 
294 	0.216673 	8.852 	10.047456 
295 	0.220366 	9.020 	10.858958 
296 	0.236643 	9.133 	10.645196 
297 	0.20442 	8.864 	10.235304 
298 	0.20884 	9.072 	10.457918 
299 	0.211067 	9.098 	10.579553 
300 	0.204368 	8.879 	10.234803 
301 	0.208873 	9.076 	10.458004 
302 	0.211158 	9.101 	10.580395 
303 	0.209738 	9.010 	10.371858 
304 	0.208346 	9.084 	10.46242 
305 	0.220246 	8.971 	10.166369 
306 	0.236482 	8.833 	10.145199 
307 	0.20233 	8.894 	10.168246 
308 	0.212745 	9.053 	10.886353 
309 	0.220929 	9.009 	10.448514 
310 	0.236495 	8.818 	10.145292 
311 	0.202339 	8.905 	10.168255 
312 	0.212768 	9.081 	10.886358 
313 	0.208408 	9.072 	10.462552 
314 	0.220832 	9.082 	10.447986 
315 	0.249787 	9.044 	10.507818 
316 	0.236473 	8.792 	10.145184 
317 	0.212769 	9.087 	10.886358 
318 	0.208472 	9.042 	10.462679 
319 	0.22038 	9.045 	11.11307 
320 	0.220902 	8.975 	10.448431 
321 	0.24978 	9.044 	10.507797 
322 	0.202308 	8.924 	10.168005 
323 	0.212591 	9.040 	10.885877 
324 	0.208477 	9.043 	10.462679 
325 	0.220934 	8.967 	10.448524 
326 	0.249781 	9.041 	10.507797 
327 	0.236498 	8.814 	10.14534 
328 	0.20232 	8.901 	10.168119 
329 	0.21277 	9.047 	10.886358 
330 	0.220976 	9.001 	10.44893 
331 	0.220356 	9.105 	11.11304 
332 	0.211072 	9.106 	10.703513 
333 	0.248706 	9.094 	10.815001 
334 	0.244906 	8.569 	11.305737 
335 	0.234769 	9.115 	10.74151 
336 	0.202957 	9.007 	10.655919 
337 	0.204869 	8.992 	10.90082 
338 	0.241156 	9.114 	11.262111 
339 	0.237512 	9.055 	10.511294 
340 	0.210882 	9.094 	10.561353 
341 	0.222954 	9.071 	10.53153 
342 	0.223008 	9.106 	10.424297 
343 	0.233322 	8.942 	10.777551 
344 	0.231661 	9.009 	10.691455 
345 	0.232438 	9.041 	10.767525 
346 	0.204964 	8.804 	10.519942 
347 	0.205842 	9.050 	10.588675 
348 	0.20631 	8.941 	10.750944 
349 	0.224068 	9.066 	10.822424 
350 	0.22301 	9.108 	10.424309 
351 	0.231664 	9.009 	10.691455 
352 	0.232342 	9.040 	10.767028 
353 	0.20498 	8.868 	10.52013 
354 	0.20578 	9.028 	10.588433 
355 	0.224049 	9.064 	10.822307 
356 	0.240173 	8.902 	10.02043 
357 	0.215018 	9.091 	10.818805 
358 	0.202859 	8.968 	10.60193 
359 	0.216721 	8.994 	10.466845 
360 	0.234906 	8.957 	10.613968 
361 	0.200197 	8.875 	10.312351 
362 	0.240182 	8.931 	10.020545 
363 	0.214898 	9.057 	10.81822 
364 	0.216703 	9.047 	10.466841 
365 	0.23496 	9.060 	10.614149 
366 	0.200237 	8.880 	10.312701 
367 	0.244803 	9.080 	10.481713 
368 	0.208046 	8.989 	10.468411 
369 	0.206901 	9.056 	10.690874 
370 	0.238715 	9.102 	11.302889 
371 	0.218709 	8.850 	9.928123 
372 	0.244809 	9.041 	10.481713 
373 	0.208061 	9.006 	10.468434 
374 	0.206784 	9.081 	10.69043 
375 	0.218733 	8.865 	9.928123 
376 	0.244814 	9.050 	10.481713 
377 	0.208159 	8.997 	10.468661 
378 	0.206752 	9.095 	10.690397 
379 	0.238782 	9.136 	11.302142 
380 	0.218716 	8.841 	9.928123 
381 	0.244804 	9.084 	10.481713 
382 	0.207814 	9.162 	10.413995 
383 	0.208027 	8.999 	10.468209 
384 	0.206765 	9.099 	10.690405 
385 	0.238805 	9.118 	11.302239 
386 	0.218733 	8.833 	9.928123 
387 	0.207815 	9.124 	10.414007 
388 	0.208013 	8.987 	10.468119 
389 	0.206804 	9.088 	10.690608 
390 	0.202932 	9.054 	11.238718 
391 	0.218738 	8.857 	9.928123 
392 	0.217557 	9.122 	10.477947 
393 	0.204411 	8.939 	10.445239 
394 	0.207699 	9.051 	10.084279 
395 	0.214138 	9.046 	10.41658 
396 	0.214882 	8.918 	10.152265 
397 	0.229442 	8.927 	10.071406 
398 	0.226707 	9.019 	10.329017 
399 	0.204315 	8.950 	10.445117 
400 	0.207684 	9.014 	10.084188 
401 	0.214822 	8.994 	10.15187 
402 	0.214127 	9.042 	10.416565 
403 	0.229447 	8.919 	10.071406 
404 	0.210574 	8.960 	10.54544 
405 	0.226723 	8.995 	10.329045 
406 	0.227763 	8.975 	10.737304 
407 	0.226145 	9.150 	11.051376 
408 	0.244084 	9.052 	10.674733 
409 	0.23373 	9.050 	10.41027 
410 	0.203114 	8.890 	10.17849 
411 	0.227792 	8.933 	10.737728 
412 	0.226096 	9.149 	11.051373 
413 	0.244084 	9.099 	10.674733 
414 	0.233718 	9.048 	10.409684 
415 	0.207048 	9.128 	10.778772 
416 	0.203169 	8.898 	10.178749 
417 	0.212957 	9.116 	10.552126 
418 	0.204984 	8.849 	9.887321 
419 	0.213331 	9.090 	10.763321 
420 	0.226778 	9.044 	11.171527 
421 	0.218661 	9.155 	10.836359 
422 	0.204993 	8.837 	9.887333 
423 	0.213482 	9.102 	10.764247 
424 	0.226697 	9.123 	11.171232 
425 	0.2188 	9.269 	10.834479 
426 	0.247528 	9.109 	10.534523 
427 	0.212981 	9.069 	10.552236 
428 	0.238688 	9.044 	10.600438 
429 	0.223702 	9.056 	10.604276 
430 	0.218592 	8.822 	10.197984 
431 	0.247539 	9.110 	10.534607 
432 	0.238699 	9.046 	10.600515 
433 	0.223667 	9.005 	10.603992 
434 	0.218569 	8.843 	10.197978 
435 	0.201499 	9.129 	11.238367 
436 	0.209168 	9.056 	10.561784 
437 	0.201787 	9.057 	11.025402 
438 	0.22676 	8.971 	10.233825 
439 	0.211895 	9.101 	10.49318 
440 	0.243396 	8.716 	10.14967 
441 	0.212379 	8.762 	10.264994 
442 	0.204364 	9.048 	9.997917 
443 	0.212369 	8.781 	10.264986 
444 	0.204451 	9.104 	9.997917 
445 	0.222 	8.766 	10.216618 
446 	0.248523 	8.881 	10.561214 
447 	0.215111 	9.051 	10.583687 
448 	0.222212 	8.951 	10.242897 
449 	0.201216 	9.134 	11.044241 
450 	0.248516 	8.865 	10.561208 
451 	0.248498 	8.859 	10.561192 
452 	0.231763 	8.866 	10.273387 
453 	0.217762 	8.770 	10.071336 
454 	0.232009 	9.084 	10.809005 
455 	0.228235 	9.065 	11.054081 
456 	0.207054 	9.090 	10.4078 
457 	0.236392 	8.877 	10.541618 
458 	0.242588 	8.958 	10.365606 
459 	0.231769 	8.853 	10.273387 
460 	0.220415 	9.089 	11.105531 
461 	0.227526 	9.044 	10.693069 
462 	0.239162 	8.953 	10.516816 
463 	0.201891 	8.860 	10.193869 
464 	0.207725 	8.914 	10.074518 
465 	0.202017 	9.096 	11.493776 
466 	0.228915 	9.051 	11.014527 
467 	0.206882 	8.963 	9.974625 
468 	0.210791 	9.087 	10.941792 
469 	0.2069 	8.939 	9.974625 
470 	0.215483 	9.140 	11.131078 
471 	0.245699 	9.097 	10.49631 
472 	0.224816 	9.056 	10.948003 
473 	0.228537 	8.650 	9.807756 
474 	0.227723 	9.155 	10.533385 
475 	0.217915 	9.050 	11.154176 
476 	0.217397 	8.477 	9.752583 
477 	0.236334 	8.977 	10.362278 
478 	0.218121 	8.668 	10.007609 
479 	0.209111 	8.706 	9.822948 
480 	0.231698 	8.984 	10.363972 
481 	0.236716 	8.704 	9.923513 
482 	0.205421 	8.785 	9.970619 
483 	0.223761 	9.002 	10.449852 
484 	0.233995 	8.809 	10.19578 
485 	0.202837 	9.088 	11.02192 
486 	0.201582 	8.958 	11.220788 
487 	0.204884 	8.830 	9.923925 
488 	0.22675 	8.974 	10.975207 
489 	0.204853 	8.990 	10.942274 
490 	0.226706 	8.969 	10.974814 
491 	0.226031 	8.739 	10.649595 
492 	0.22893 	9.335 	11.466253 
493 	0.229361 	8.907 	10.322923 
494 	0.234497 	9.082 	11.267761 
495 	0.201527 	9.124 	10.195282 
496 	0.226837 	8.985 	11.38193 
497 	0.226343 	8.973 	11.386865 
498 	0.230622 	8.958 	10.102303 
499 	0.218329 	8.830 	10.498407 
500 	0.248205 	8.915 	9.632504 
501 	0.211739 	9.067 	10.366444 
502 	0.218414 	9.068 	10.96701 
503 	0.220058 	9.089 	11.29862 
504 	0.213548 	9.089 	10.343105 
505 	0.221776 	8.838 	10.125339 
506 	0.235775 	9.143 	11.03055 
507 	0.211046 	9.185 	11.022428 
508 	0.204339 	9.174 	11.497391 
509 	0.203732 	8.811 	9.982549 
510 	0.221956 	9.094 	11.341011 
511 	0.237314 	9.079 	10.653566 
512 	0.221913 	9.056 	10.862618 
513 	0.221921 	9.129 	10.862618 
514 	0.243927 	8.769 	9.706278 
515 	0.218736 	8.839 	10.420132 
516 	0.224038 	9.096 	10.838229 
517 	0.208321 	9.000 	10.549831 
518 	0.222186 	9.014 	11.186608 
519 	0.203914 	9.111 	10.777496 
520 	0.202062 	9.029 	10.709909 
521 	0.235342 	8.932 	10.365659 
522 	0.229727 	9.115 	10.942394 
523 	0.218242 	9.143 	11.03238 
524 	0.204165 	8.655 	9.687667 
525 	0.219854 	9.090 	10.867247 
526 	0.216916 	9.149 	10.627207 
527 	0.214718 	8.992 	10.301437 
528 	0.214723 	8.948 	10.301437 
529 	0.214666 	8.917 	10.301311 
530 	0.220021 	9.091 	11.058051 
531 	0.231006 	8.734 	9.740352 
532 	0.216081 	9.130 	11.041093 
533 	0.248913 	8.818 	10.346611 
534 	0.200328 	8.575 	9.573884 
535 	0.243717 	9.081 	10.894382 
536 	0.201182 	9.001 	10.554935 
537 	0.224969 	9.090 	11.439416 
538 	0.224026 	9.059 	11.000201 
539 	0.21124 	9.148 	11.22352 
540 	0.220431 	9.108 	11.10999 
541 	0.225196 	9.130 	10.984368 
542 	0.205095 	8.944 	10.060458 
543 	0.243001 	8.929 	10.388649 
544 	0.2081 	8.776 	10.402464 
545 	0.230637 	9.106 	11.199792 
546 	0.23202 	9.093 	11.050458 
547 	0.232958 	8.948 	10.322042 
548 	0.20512 	8.874 	10.465391 
549 	0.203826 	9.051 	10.319018 
550 	0.203911 	9.047 	11.111187 
551 	0.202317 	9.008 	11.100728 
552 	0.206537 	8.873 	10.080298 
553 	0.230198 	9.048 	11.340033 
554 	0.241601 	8.923 	10.362497 
555 	0.211785 	8.986 	10.726292 
556 	0.212188 	9.104 	11.207704 
557 	0.204091 	9.067 	10.792917 
558 	0.203597 	8.964 	10.28893 
559 	0.217441 	8.926 	10.162592 
560 	0.225781 	8.971 	10.249846 
561 	0.217309 	8.905 	10.056815 
562 	0.207135 	9.017 	10.982513 
563 	0.207847 	9.081 	9.80704 
564 	0.221947 	9.130 	11.011196 
565 	0.245067 	8.951 	10.317893 
566 	0.207506 	8.810 	10.083066 
567 	0.208437 	8.969 	10.673979 
568 	0.239534 	9.041 	10.660063 
569 	0.224084 	8.944 	10.481112 
570 	0.242975 	8.965 	11.053222 
571 	0.204809 	9.098 	11.28487 
572 	0.205995 	9.094 	10.92919 
573 	0.216928 	9.150 	10.627225 
574 	0.216579 	8.851 	10.268937 
575 	0.21904 	9.020 	11.243038 
576 	0.228282 	8.823 	10.132289 
577 	0.209837 	8.940 	10.126557 
578 	0.209848 	8.700 	9.869587 
579 	0.226639 	9.093 	11.027411 
580 	0.207245 	9.179 	10.826525 
581 	0.217292 	8.869 	10.264411 
582 	0.233787 	9.085 	10.875244 
583 	0.216517 	9.137 	10.885251 
584 	0.212615 	9.007 	10.345002 
585 	0.216513 	9.102 	11.109244 
586 	0.207038 	8.834 	10.158393 
587 	0.235652 	8.687 	9.405767 
588 	0.204679 	8.910 	10.155899 
589 	0.223652 	9.089 	11.141354 
590 	0.212863 	9.069 	10.845232 
591 	0.212555 	9.314 	10.4998 
592 	0.215954 	8.982 	10.786912 
593 	0.201898 	9.087 	6.625237 
594 	0.215063 	9.133 	11.335834 
595 	0.210612 	9.059 	10.835316 
596 	0.207607 	9.051 	10.855762 
597 	0.206501 	9.094 	10.956958 
598 	0.22827 	9.014 	10.299405 
599 	0.207168 	9.059 	11.267171 
600 	0.221043 	9.048 	10.248934 
601 	0.209827 	8.965 	10.356879 
602 	0.205853 	9.118 	10.901507 
603 	0.230589 	8.864 	10.346745 
604 	0.223121 	8.399 	9.67493 
605 	0.225491 	9.005 	10.375451 
606 	0.220022 	9.054 	10.979261 
607 	0.217218 	8.992 	10.6778 
608 	0.211607 	8.986 	10.269843 
609 	0.204867 	9.089 	10.856504 
610 	0.217648 	9.090 	10.909036 
611 	0.214537 	9.152 	11.096225 
612 	0.222437 	9.197 	10.378806 
613 	0.219789 	9.004 	10.795113 
614 	0.231521 	8.999 	10.460625 
615 	0.227684 	9.011 	10.687979 
616 	0.224251 	8.928 	10.326327 
617 	0.219638 	8.876 	10.087222 
618 	0.221477 	9.042 	10.774356 
619 	0.204672 	9.002 	10.206341 
620 	0.208262 	8.907 	9.972602 
621 	0.215537 	9.002 	10.539293 
622 	0.220519 	9.075 	10.97789 
623 	0.214313 	9.162 	11.272155 
624 	0.249069 	9.108 	11.201788 
625 	0.219123 	9.135 	11.005572 
626 	0.221055 	9.076 	10.926512 
627 	0.207269 	9.048 	10.650466 
628 	0.217708 	8.971 	10.899387 
629 	0.239298 	8.809 	10.48118 
630 	0.213583 	8.735 	9.985243 
631 	0.216637 	9.103 	10.99542 
632 	0.231042 	9.108 	11.32346 
633 	0.203556 	9.104 	10.821108 
634 	0.215158 	8.256 	9.868824 
635 	0.214575 	9.107 	11.173964 
636 	0.208513 	8.998 	11.249157 
637 	0.240483 	9.234 	10.800605 
638 	0.241685 	9.139 	11.193716 
639 	0.217034 	8.737 	10.222269 
640 	0.220152 	8.963 	10.449621 
641 	0.222502 	8.855 	9.780583 
642 	0.212954 	9.109 	10.823853 
643 	0.205567 	9.169 	11.209476 
644 	0.207602 	9.100 	10.888464 
645 	0.227535 	9.089 	10.27826 
646 	0.207602 	9.130 	10.888464 
647 	0.202028 	9.059 	10.827532 
648 	0.231671 	8.948 	11.022704 
649 	0.20868 	9.161 	11.006133 
650 	0.210426 	9.119 	11.115487 
651 	0.219398 	8.269 	9.063014 
652 	0.221367 	9.094 	10.837217 
653 	0.220234 	9.049 	10.80682 
654 	0.204139 	8.731 	10.599695 
655 	0.225583 	9.010 	10.463346 
656 	0.235326 	8.820 	10.017344 
657 	0.240873 	9.005 	10.759336 
658 	0.215219 	9.049 	10.210568 
659 	0.225524 	8.853 	10.636263 
660 	0.22214 	9.050 	10.392425 
661 	0.223781 	8.969 	10.525004 
662 	0.204892 	9.112 	10.966641 
663 	0.218989 	9.069 	11.116043 
664 	0.215256 	9.098 	10.96643 
665 	0.218955 	8.938 	11.242829 
666 	0.24625 	8.736 	10.165504 
667 	0.219875 	8.618 	10.006729 
668 	0.212691 	8.981 	11.165298 
669 	0.210154 	9.081 	11.121114 
670 	0.220595 	8.822 	10.572265 
671 	0.209065 	8.872 	10.297935 
672 	0.231644 	9.142 	11.148133 
673 	0.203167 	9.131 	10.864787 
674 	0.236699 	8.776 	9.786108 
675 	0.238823 	9.188 	11.011188 
676 	0.230409 	8.950 	10.158066 
677 	0.200762 	8.942 	10.50946 
678 	0.23044 	8.873 	10.158066 
679 	0.240089 	9.143 	11.282859 
680 	0.245638 	8.868 	10.370968 
681 	0.217698 	8.971 	10.823291 
682 	0.222493 	8.769 	9.674498 
683 	0.208754 	9.157 	10.947083 
684 	0.202082 	8.878 	10.199676 
685 	0.214213 	8.995 	10.942948 
686 	0.222048 	8.864 	9.571458 
687 	0.209022 	9.002 	10.384639 
688 	0.220478 	8.907 	10.460789 
689 	0.228479 	9.102 	10.940353 
690 	0.235359 	8.841 	10.177371 
691 	0.217338 	9.011 	10.727427 
692 	0.201417 	9.118 	10.979534 
693 	0.223891 	9.087 	11.043214 
694 	0.211117 	9.120 	11.301385 
695 	0.212373 	9.121 	11.023192 
696 	0.222006 	8.538 	9.590431 
697 	0.212413 	9.114 	11.02327 
698 	0.221989 	8.554 	9.590425 
